,SP500,Div,Earning,CPI,Rate10y,TB3MS,gold,bondTR,eqTR,gldTR,tbTR,cpiTR
1975-04-01,84.72,3.68333,8.28667,52.9,0.0823,0.056100000000000004,177.25,0.9723658671225883,1.0148429041137426,0.9752407152682255,1.004575,1.0037950664136621
1975-05-01,90.1,3.69667,8.12333,53.2,0.0806,0.052300000000000006,167.0,1.0185296756959408,1.0669223486599193,0.9421720733427362,1.004675,1.005671077504726
1975-06-01,92.4,3.71,7.96,53.6,0.0786,0.053399999999999996,167.0,1.0205674603036208,1.0288731516048386,1.0,1.0043583333333332,1.0075187969924813
1975-07-01,92.49,3.71,7.89333,54.2,0.0806,0.0613,166.25,0.9928190089851678,1.0043167296897428,0.9955089820359282,1.00445,1.0111940298507462
1975-08-01,85.71,3.71,7.82667,54.3,0.084,0.0644,166.7,0.9837144735673675,0.9303019026145022,1.002706766917293,1.0051083333333333,1.0018450184501844
1975-09-01,84.67,3.71,7.76,54.6,0.0843,0.0642,159.8,1.0049730154185583,0.9915174910156871,0.9586082783443313,1.0053666666666667,1.0055248618784531
1975-10-01,88.57,3.7,7.82667,54.9,0.0814,0.0596,141.25,1.026866052267343,1.0495424176384662,0.8839173967459324,1.00535,1.0054945054945055
1975-11-01,90.07,3.69,7.89333,55.3,0.0805,0.0548,142.9,1.0129649589991294,1.0203497683528646,1.0116814159292036,1.0049666666666666,1.0072859744990892
1975-12-01,88.7,3.68,7.96,55.5,0.08,0.054400000000000004,139.0,1.0101500273076007,0.9882469549446844,0.9727081875437369,1.0045666666666666,1.003616636528029
1976-01-01,96.86,3.68333,8.19333,55.6,0.0774,0.0487,140.25,1.0247670767500967,1.0951644370067157,1.0089928057553956,1.0045333333333333,1.0018018018018018
1976-02-01,100.6,3.68667,8.42667,55.8,0.0779,0.048799999999999996,129.6,1.0029767307226956,1.0416663319022472,0.9240641711229947,1.0040583333333333,1.0035971223021583
1976-03-01,101.1,3.69,8.66,55.9,0.07730000000000001,0.05,132.3,1.0106705066880137,1.0080117219531477,1.0208333333333335,1.0040666666666667,1.0017921146953406
1976-04-01,101.9,3.71333,8.85667,56.1,0.0756,0.048600000000000004,129.6,1.0183699811326354,1.0109497010072714,0.9795918367346937,1.0041666666666667,1.003577817531306
1976-05-01,101.2,3.73667,9.05333,56.5,0.079,0.052000000000000005,128.4,0.9827945861260761,0.9962074881678283,0.9907407407407408,1.00405,1.0071301247771836
1976-06-01,101.8,3.76,9.25,56.8,0.0786,0.0541,125.65,1.0093534920607241,1.0090067843377828,0.9785825545171339,1.0043333333333333,1.0053097345132742
1976-07-01,104.2,3.79,9.35,57.1,0.0783,0.052300000000000006,123.8,1.0086303338925784,1.026606668577254,0.9852765618782331,1.0045083333333333,1.0052816901408452
1976-08-01,103.3,3.82,9.45,57.4,0.07769999999999999,0.051399999999999994,112.5,1.010696557573509,0.9944444031540111,0.908723747980614,1.0043583333333332,1.0052539404553416
1976-09-01,105.5,3.85,9.55,57.6,0.0759,0.0508,104.0,1.0190884151617052,1.024338266892393,0.9244444444444444,1.0042833333333334,1.0034843205574913
1976-10-01,101.9,3.91667,9.67,57.9,0.0741,0.0492,116.0,1.0190382702813852,0.9690798112714663,1.1153846153846154,1.0042333333333333,1.0052083333333333
1976-11-01,101.2,3.98333,9.79,58.0,0.0729,0.0475,117.85,1.0146953104507799,0.9964106008160497,1.0159482758620688,1.0041,1.001727115716753
1976-12-01,104.7,4.05,9.91,58.2,0.0687,0.0435,130.25,1.0364542017784242,1.0378084759391597,1.1052184980907935,1.0039583333333333,1.003448275862069
1977-01-01,103.8,4.09667,9.96667,58.5,0.0721,0.0462,134.5,0.981498974199677,0.9946929244349852,1.0326295585412668,1.003625,1.0051546391752577
1977-02-01,101.0,4.14333,10.0233,59.1,0.0739,0.0467,132.3,0.9932838987261817,0.9764436372784677,0.98364312267658,1.00385,1.0102564102564102
1977-03-01,100.6,4.19,10.08,59.5,0.0746,0.046,142.75,1.0012251143259554,0.9995104455773609,1.0789871504157218,1.0038916666666666,1.0067681895093061
1977-04-01,99.05,4.24667,10.1933,60.0,0.0737,0.0454,148.9,1.01258447310105,0.9881652789137629,1.0430823117338004,1.0038333333333334,1.0084033613445378
1977-05-01,98.76,4.30333,10.3067,60.3,0.0746,0.0496,147.5,0.9997989565143238,1.0007033201646574,0.9905977165883143,1.0037833333333332,1.005
1977-06-01,99.29,4.36,10.42,60.7,0.0728,0.050199999999999995,142.95,1.019002754708477,1.009025859626026,0.9691525423728813,1.0041333333333333,1.0066334991708128
1977-07-01,100.2,4.40667,10.5167,61.0,0.0733,0.0519,143.0,1.0025227746444527,1.012829967220861,1.000349772647779,1.0041833333333334,1.0049423393739703
1977-08-01,97.75,4.45333,10.6133,61.2,0.07400000000000001,0.054900000000000004,144.7,1.001162113615289,0.9793454324598884,1.0118881118881118,1.004325,1.0032786885245901
1977-09-01,96.23,4.5,10.71,61.4,0.07339999999999999,0.0581,146.0,1.010417468811627,0.9883470415216314,1.0089841050449206,1.004575,1.0032679738562091
1977-10-01,93.74,4.55667,10.77,61.6,0.07519999999999999,0.0616,154.05,0.9934645519689331,0.9781752988204708,1.05513698630137,1.0048416666666666,1.003257328990228
1977-11-01,94.28,4.61333,10.83,61.9,0.0758,0.061,161.5,1.0020603555517904,1.0098382997292965,1.0483609217786432,1.0051333333333334,1.00487012987013
1977-12-01,93.82,4.67,10.89,62.1,0.07690000000000001,0.060700000000000004,160.05,0.9986420755647106,0.9992689303465555,0.9910216718266255,1.0050833333333333,1.0032310177705979
1978-01-01,90.25,4.71333,10.9,62.5,0.0796,0.0644,164.95,0.9877908794939894,0.9663005171156415,1.0306154326772883,1.0050583333333334,1.0064412238325282
1978-02-01,88.98,4.75667,10.91,62.9,0.0803,0.0645,175.75,1.0018212299464009,0.9903827897820939,1.0654743861776297,1.0053666666666667,1.0064
1978-03-01,88.82,4.8,10.92,63.4,0.08039999999999999,0.0629,182.25,1.0060045214404285,1.00270533331572,1.0369843527738265,1.005375,1.0079491255961843
1978-04-01,92.71,4.83667,11.0233,63.9,0.0815,0.0629,181.6,0.999177340614693,1.0481439326249335,0.9964334705075446,1.0052416666666666,1.0078864353312302
1978-05-01,97.41,4.87333,11.1267,64.5,0.08349999999999999,0.0641,170.85,0.9932317740063791,1.0548648055346816,0.9408039647577092,1.0052416666666666,1.0093896713615023
1978-06-01,97.66,4.91,11.23,65.2,0.08460000000000001,0.0673,184.15,0.999535647956449,1.0067561773967886,1.0778460637986538,1.0053416666666666,1.0108527131782947
1978-07-01,97.19,4.94667,11.3433,65.7,0.0864,0.0701,183.05,0.9949973503078317,0.9994287933855532,0.9940266087428727,1.0056083333333334,1.0076687116564418
1978-08-01,103.9,4.98333,11.4567,66.0,0.08410000000000001,0.0708,200.25,1.02275360563633,1.0730369207477968,1.0939633979786942,1.0058416666666667,1.004566210045662
1978-09-01,103.9,5.02,11.57,66.5,0.0842,0.0785,208.7,1.0063323807979747,1.0040263073468079,1.0421972534332085,1.0059,1.0075757575757576
1978-10-01,100.6,5.03667,11.8233,67.1,0.0864,0.0799,217.1,0.9922856503762386,0.9724108828979922,1.0402491614758027,1.0065416666666667,1.0090225563909774
1978-11-01,94.71,5.05333,12.0767,67.4,0.08810000000000001,0.0864,242.6,0.9958995025125631,0.9458976108330834,1.1174573929064946,1.0066583333333334,1.0044709388971687
1978-12-01,96.11,5.07,12.33,67.7,0.0901,0.0908,193.4,0.99415994176762,1.0191779705795658,0.79719703215169,1.0072,1.0044510385756675
