Date,SP500,Div,Earning,CPI,Rate10y,cpiTR,eqTR,bondTR
1948-02-15,14.1,0.846667,1.67667,23.5,0.024291666666666666,0.9915611814345991,0.9557793972388408,1.002995124296659
1948-03-15,14.3,0.85,1.71,23.4,0.02418333333333333,0.9957446808510638,1.0191377771165004,1.0029865965945013
1948-04-15,15.4,0.85,1.76,23.8,0.024075000000000003,1.0170940170940173,1.081522644022644,1.002978069246241
1948-05-15,16.15,0.85,1.81,23.9,0.023966666666666664,1.004201680672269,1.0530872636135793,1.002969542252163
1948-06-15,16.82,0.85,1.86,24.1,0.023858333333333332,1.0083682008368202,1.0456973245522003,1.0029610156125504
1948-07-15,16.42,0.856667,1.93,24.4,0.02375,1.012448132780083,0.98056646783212,1.0029524893276887
1948-08-15,15.94,0.863333,2.0,24.5,0.02364166666666667,1.0040983606557377,0.9752808083665856,1.0029439633978623
1948-09-15,15.76,0.87,2.07,24.5,0.023533333333333337,1.0,0.9933079075084867,1.0029354378233566
1948-10-15,16.19,0.89,2.14333,24.4,0.023424999999999998,0.9959183673469387,1.0318652810481288,1.0029269126044569
1948-11-15,15.29,0.91,2.21667,24.2,0.023316666666666666,0.9918032786885246,0.9493697983384306,1.0029183877414487
1948-12-15,15.19,0.93,2.29,24.1,0.023208333333333334,0.9958677685950414,0.998561818448766,1.0029098632346178
1949-01-15,15.36,0.946667,2.32,24.0,0.0231,0.9958506224066389,1.0163275705823744,1.0029013390842503
1949-02-15,14.77,0.963333,2.35,23.8,0.023108333333333335,0.9916666666666667,0.9670237312401263,1.0018505944189815
1949-03-15,14.91,0.98,2.38,23.8,0.023116666666666664,1.0,1.0149559812799918,1.0018512918442815
1949-04-15,14.89,0.993333,2.38667,23.9,0.023125,1.004201680672269,1.0042179031317973,1.0018519892694189
1949-05-15,14.78,1.00667,2.39333,23.8,0.023133333333333336,0.99581589958159,0.9982883486190869,1.0018526866943942
1949-06-15,13.97,1.02,2.4,23.9,0.023141666666666668,1.004201680672269,0.9512806778104639,1.0018533841192072
1949-07-15,14.76,1.02667,2.39667,23.7,0.02315,0.9916317991631799,1.0623462151361254,1.0018540815438577
1949-08-15,15.29,1.03333,2.39333,23.8,0.023158333333333333,1.0042194092827006,1.0415396990611503,1.0018547789683458
1949-09-15,15.49,1.04,2.39,23.9,0.023166666666666665,1.004201680672269,1.018675452266862,1.0018554763926717
1949-10-15,15.89,1.07333,2.36667,23.7,0.023174999999999998,0.9916317991631799,1.0314520711982789,1.0018561738168354
1949-11-15,16.11,1.10667,2.34333,23.8,0.023183333333333334,1.0042194092827006,1.0195697356203164,1.0018568712408367
1949-12-15,16.54,1.14,2.32,23.6,0.023191666666666663,0.9915966386554622,1.0324351477185643,1.0018575686646758
1950-01-15,16.88,1.15,2.33667,23.5,0.0232,0.9957627118644067,1.026233557501466,1.0018582660883524
1950-02-15,17.21,1.16,2.35333,23.5,0.023408333333333333,1.0,1.02516665243856,1.0000758740224156
1950-03-15,17.35,1.17,2.37,23.6,0.023616666666666668,1.0042553191489363,1.013754401887516,1.000095093304616
1950-04-15,17.84,1.18,2.42667,23.6,0.023825,1.0,1.033754033074441,1.000114310059318
1950-05-15,18.44,1.19,2.48333,23.7,0.024033333333333334,1.0042372881355932,1.0390100888754867,1.0001335242904204
1950-06-15,18.74,1.2,2.54,23.8,0.024241666666666665,1.0042194092827006,1.0216051597728477,1.0001527360018148
1950-07-15,17.38,1.24333,2.6,24.1,0.02445,1.0126050420168067,0.9333894594698045,1.0001719451973872
1950-08-15,18.43,1.28667,2.66,24.3,0.024658333333333334,1.008298755186722,1.0662320934747034,1.0001911518810165
1950-09-15,19.08,1.33,2.72,24.4,0.024866666666666662,1.0041152263374484,1.0410774587433593,1.0002103560565756
1950-10-15,19.87,1.37667,2.76,24.6,0.025075,1.0081967213114755,1.0471782659087001,1.0002295577279305
1950-11-15,19.83,1.42333,2.8,24.7,0.025283333333333335,1.0040650406504064,1.0039682983729423,1.0002487568989418
1950-12-15,19.75,1.47,2.84,25.0,0.02549166666666667,1.0121457489878543,1.0021682401680105,1.0002679535734627
1951-01-15,21.21,1.48667,2.83667,25.4,0.025699999999999997,1.016,1.0797651240259651,1.0002871477553403
1951-02-15,22.0,1.50333,2.83333,25.7,0.025791666666666668,1.0118110236220472,1.042941013619219,1.0013336717700534
1951-03-15,21.63,1.52,2.83,25.8,0.025883333333333335,1.0038910505836576,0.9890378822903094,1.0013416649825615
1951-04-15,21.92,1.53333,2.79333,25.8,0.025975,1.0,1.0192365701803896,1.0013496579833507
1951-05-15,21.93,1.54667,2.75667,25.9,0.026066666666666665,1.003875968992248,1.00633350336117,1.0013576507725652
1951-06-15,21.55,1.56,2.72,25.9,0.026158333333333332,1.0,0.9887046212214989,1.001365643350348
1951-07-15,21.93,1.54667,2.65,25.9,0.02625,1.0,1.0235107096544618,1.0013736357168426
1951-08-15,22.89,1.53333,2.58,25.9,0.026341666666666666,1.0,1.0493578909481438,1.0013816278721923
1951-09-15,23.48,1.52,2.51,26.1,0.026433333333333336,1.007722007722008,1.0311701099175896,1.0013896198165402
1951-10-15,23.36,1.48333,2.48667,26.2,0.026525000000000003,1.0038314176245209,1.0001808271077883,1.0013976115500296
1951-11-15,22.71,1.44667,2.46333,26.4,0.026616666666666667,1.0076335877862594,0.9774831486541644,1.001405603072803
1951-12-15,23.41,1.41,2.44,26.5,0.026708333333333334,1.003787878787879,1.0358426483580745,1.0014135943850035
1952-01-15,24.19,1.41333,2.42667,26.5,0.0268,1.0,1.0381879451688798,1.0014215854867738
1952-02-15,23.75,1.41667,2.41333,26.3,0.026924999999999998,0.9924528301886792,0.9867814374941073,1.0011374755975477
1952-03-15,23.81,1.42,2.4,26.3,0.02705,1.0,1.0074962163914616,1.0011485462107035
1952-04-15,23.74,1.43,2.38,26.4,0.027175,1.0038022813688212,1.0020797161984307,1.0011596162916208
1952-05-15,23.73,1.44,2.36,26.4,0.027300000000000005,1.0,1.0046356600210669,1.0011706858407918
1952-06-15,24.38,1.45,2.34,26.5,0.027425,1.003787878787879,1.0323477358594275,1.0011817548587076
1952-07-15,25.08,1.45,2.34667,26.7,0.027549999999999998,1.0075471698113208,1.0335299750669336,1.0011928233458594
1952-08-15,25.18,1.45,2.35333,26.7,0.027675,1.0,1.0087860229315437,1.001203891302737
1952-09-15,24.78,1.45,2.36,26.7,0.027800000000000002,1.0,0.9889906207723012,1.0012149587298307
1952-10-15,24.26,1.43667,2.37333,26.7,0.027925,1.0,0.9839503102154691,1.0012260256276297
1952-11-15,25.03,1.42333,2.38667,26.7,0.028050000000000002,1.0,1.0364782357076976,1.0012370919966231
1952-12-15,26.04,1.41,2.4,26.7,0.028175,1.0,1.0448638668927548,1.0012481578372994
1953-01-15,26.18,1.41,2.41,26.6,0.028300000000000002,0.9962546816479402,1.0098645029859452,1.0012592231501458
1953-02-15,25.86,1.41,2.42,26.5,0.028008333333333333,0.9962406015037594,0.9923206257824791,1.0049021516393284
1953-03-15,25.99,1.41,2.43,26.6,0.027716666666666664,1.0037735849056604,1.0095480384358668,1.0048813862315422
1953-04-15,24.71,1.41333,2.45667,26.6,0.028300000000000002,1.0,0.9555166786979833,0.997229152478459
1953-05-15,24.84,1.41667,2.48333,26.7,0.0305,1.0037593984962405,1.01001367821914,0.9833967406665
1953-06-15,23.95,1.42,2.51,26.8,0.0311,1.00374531835206,0.9691115414225153,0.997385021185046
1953-07-15,24.29,1.42,2.52333,26.8,0.029300000000000003,1.0,1.0190679314809195,1.0181944020504552
1953-08-15,24.39,1.42,2.53667,26.9,0.029500000000000002,1.003731343283582,1.008968635727252,1.0007096774291473
1953-09-15,23.27,1.42,2.55,26.9,0.0287,1.0,0.9591647721376225,1.009412710229861
1953-10-15,23.97,1.43,2.53667,27.0,0.026600000000000002,1.0037174721189592,1.0350531423363385,1.020830682916586
1953-11-15,24.5,1.44,2.52333,26.9,0.0268,0.9962962962962962,1.0270089312320674,1.0004622471226583
1953-12-15,24.83,1.45,2.51,26.9,0.0259,1.0,1.018335812778595,1.0101622630345173
1954-01-15,25.46,1.45667,2.52333,26.9,0.0248,1.0,1.0301403716653186,1.0119004326234204
1954-02-15,26.02,1.46333,2.53667,26.9,0.024700000000000003,1.0,1.0266818419382113,1.0029527367333413
1954-03-15,26.57,1.47,2.55,26.9,0.023700000000000002,1.0,1.0257480494000593,1.0109616545140248
1954-04-15,27.63,1.46333,2.57333,26.8,0.0229,0.996282527881041,1.044308087648798,1.0091250948993855
1954-05-15,28.73,1.45667,2.59667,26.9,0.023700000000000002,1.003731343283582,1.0440369699029957,0.99478567638878
1954-06-15,28.96,1.45,2.62,26.9,0.023799999999999998,1.0,1.0121779908226654,1.0010850953407302
1954-07-15,30.13,1.45667,2.62333,26.9,0.023,1.0,1.0444293997038003,1.009129990637565
1954-08-15,30.73,1.46333,2.62667,26.9,0.0236,1.0,1.0238819521974543,0.9965721075293651
1954-09-15,31.45,1.47,2.63,26.8,0.023799999999999998,0.996282527881041,1.0273249446303179,1.000186857348127
1954-10-15,32.18,1.49333,2.67667,26.8,0.024300000000000002,1.0,1.0270785743563549,0.9975444755920073
1954-11-15,33.44,1.51667,2.72333,26.8,0.0248,1.0,1.0429343348488072,0.9975967730499604
1954-12-15,34.97,1.54,2.77,26.7,0.025099999999999997,0.9962686567164178,1.0494234007367444,0.9994135476016343
1955-01-15,35.6,1.54667,2.83333,26.7,0.026099999999999998,1.0,1.0216359240170012,0.9932901693339111
1955-02-15,36.79,1.55333,2.89667,26.7,0.0265,1.0,1.0369454269245528,0.9986611275468054
1955-03-15,36.5,1.56,2.96,26.7,0.0268,1.0,0.995679067048446,0.9995767040173207
1955-04-15,37.76,1.56333,3.04667,26.7,0.0275,1.0,1.037970693601985,0.9961133510154234
1955-05-15,37.6,1.56667,3.13333,26.7,0.0276,1.0,0.999234941474336,1.0014178004737726
1955-06-15,39.78,1.57,3.22,26.7,0.0278,1.0,1.0612676458108248,1.000553933967729
1955-07-15,42.69,1.58667,3.29333,26.8,0.028999999999999998,1.00374531835206,1.0762496088818791,0.9918999867044004
1955-08-15,42.43,1.60333,3.36667,26.8,0.0297,1.0,0.9970585515520113,0.9963604649378234
1955-09-15,44.34,1.62,3.44,26.9,0.0297,1.003731343283582,1.0480599742886239,1.002475
1955-10-15,42.11,1.62667,3.5,26.9,0.0288,1.0,0.9529258999000298,1.01029495024253
1955-11-15,44.95,1.63333,3.56,26.9,0.028900000000000002,1.0,1.0704704624134032,1.0015315301225005
1955-12-15,45.37,1.64,3.62,26.8,0.0296,0.996282527881041,1.0123559847270687,0.996349252239216
1956-01-15,44.15,1.67,3.64333,26.8,0.028999999999999998,1.0,0.9762621174516348,1.0076750066477997
1956-02-15,44.43,1.7,3.66667,26.8,0.028399999999999998,1.0,1.0095305521293287,1.0076399065672401
1956-03-15,47.49,1.73,3.69,26.8,0.0296,1.0,1.0719081103443269,0.9919796705053225
1956-04-15,48.05,1.75333,3.66,26.9,0.0318,1.003731343283582,1.0148327643872228,0.9836215765569846
1956-05-15,46.54,1.77667,3.63,27.0,0.030699999999999998,1.0037174721189592,0.9717556615130917,1.0121218025733558
1956-06-15,46.27,1.8,3.6,27.2,0.03,1.0074074074074073,0.9974403802571722,1.0086059081840935
1956-07-15,48.78,1.81333,3.55333,27.4,0.0311,1.0073529411764706,1.0573446152506876,0.9930461499503622
1956-08-15,48.49,1.82667,3.50667,27.3,0.0333,0.9963503649635037,0.9971941960660068,0.983879787601878
1956-09-15,46.84,1.84,3.46,27.4,0.0338,1.0036630036630036,0.9692459208019567,0.9985323267440575
1956-10-15,46.24,1.80667,3.44333,27.5,0.0334,1.0036496350364965,0.9904464007789407,1.0062172201729276
1956-11-15,45.76,1.77333,3.42667,27.5,0.0349,1.0,0.9928487805717207,0.9901211469552511
1956-12-15,46.44,1.74,3.41,27.6,0.0359,1.0036363636363637,1.0179824482150064,0.9945065046801738
1957-01-15,45.43,1.73667,3.40667,27.6,0.0346,1.0,0.9814371225535002,1.013981081890989
1957-02-15,43.47,1.73333,3.40333,27.7,0.0334,1.0036231884057971,0.9601795497937109,1.0130849938521163
1957-03-15,44.03,1.73,3.4,27.8,0.0341,1.0036101083032491,1.0161567303511039,0.9968519912730543
1957-04-15,45.05,1.73,3.40667,27.9,0.0348,1.0035971223021583,1.026366171149745,0.9969298624525882
1957-05-15,46.78,1.73,3.41333,28.0,0.036000000000000004,1.0035842293906811,1.0414835771442654,0.9928225442023677
1957-06-15,47.55,1.73,3.42,28.1,0.038,1.0035714285714286,1.01949192190155,0.9863611268006504
1957-07-15,48.51,1.74,3.43667,28.3,0.0393,1.00711743772242,1.0231783488655954,0.9924169814723148
1957-08-15,45.84,1.75,3.45333,28.3,0.0393,1.0,0.9481411575418682,1.003275
1957-09-15,43.98,1.76,3.47,28.3,0.0392,1.0,0.9627589329435003,1.0041022854235697
1957-10-15,41.24,1.77,3.43667,28.3,0.0397,1.0,0.9412755787063074,0.9991398911708562
1957-11-15,40.35,1.78,3.40333,28.4,0.037200000000000004,1.0035335689045937,0.9820951775424461,1.0241850643464903
1957-12-15,40.33,1.79,3.37,28.4,0.0321,1.0,1.003202989832027,1.046724343300632
1958-01-15,41.12,1.78333,3.29333,28.6,0.030899999999999997,1.0070422535211268,1.0232024724213067,1.012998076892184
1958-02-15,41.26,1.77667,3.21667,28.6,0.0305,1.0,1.0069930316778921,1.0060225623030605
1958-03-15,42.11,1.77,3.14,28.8,0.0298,1.0069930069930069,1.0241037973509124,1.0085949909007794
1958-04-15,42.34,1.75667,3.07,28.9,0.0288,1.003472222222222,1.008919352865857,1.0111721669361444
1958-05-15,43.7,1.74333,3.0,28.9,0.0292,1.0,1.0354453537560708,0.9989310758352514
1958-06-15,44.75,1.73,2.93,28.9,0.0297,1.0,1.0272490614439913,0.9981074749555882
1958-07-15,45.98,1.73,2.91333,29.0,0.032,1.0034602076124568,1.0306214547171753,0.9827919620396716
1958-08-15,47.7,1.73,2.89667,28.9,0.0354,0.996551724137931,1.0404299304926732,0.9740331889550379
1958-09-15,48.96,1.73,2.88,28.9,0.037599999999999995,1.0,1.0293596749496445,0.984612902465241
1958-10-15,50.95,1.73667,2.88333,28.9,0.038,1.0,1.043485905700193,0.9998055586934633
1958-11-15,52.5,1.74333,2.88667,29.0,0.0374,1.0034602076124568,1.0331891728118137,1.0081723846587152
1958-12-15,53.49,1.75,2.89,28.9,0.038599999999999995,0.996551724137931,1.0215835091561396,0.9931613462214953
1959-01-15,55.62,1.75667,2.96333,29.0,0.04019999999999999,1.0034602076124568,1.0424524791371004,0.9900417709727501
1959-02-15,54.77,1.76333,3.03667,28.9,0.039599999999999996,0.996551724137931,0.9874006590897558,1.0083044440009485
1959-03-15,56.16,1.77,3.11,28.9,0.039900000000000005,1.0,1.0280052815399492,1.0008262458748378
1959-04-15,57.1,1.77667,3.20667,29.0,0.0412,1.0034602076124568,1.019330813512556,0.9926701834676641
1959-05-15,57.96,1.78333,3.30333,29.0,0.0431,1.0,1.0176253200115464,0.9879978792839603
1959-06-15,57.46,1.79,3.4,29.1,0.0434,1.003448275862069,0.9939693697563066,1.0011578804142613
1959-07-15,59.74,1.79667,3.41,29.2,0.044000000000000004,1.0034364261168385,1.0421860125895357,0.9987626178632549
1959-08-15,59.4,1.80333,3.42,29.2,0.0443,1.0,0.996838595149689,1.0012430134415276
1959-09-15,57.05,1.81,3.43,29.3,0.046799999999999994,1.0034246575342467,0.9630815900754551,0.9837265771184592
1959-10-15,57.0,1.81667,3.41667,29.4,0.0453,1.0034129692832763,1.0017795261030902,1.015962313456079
1959-11-15,57.23,1.82333,3.40333,29.4,0.0453,1.0,1.006690061800491,1.003775
1959-12-15,59.06,1.83,3.39,29.4,0.046900000000000004,1.0,1.0345583561178244,0.9910032331140745
1960-01-15,58.03,1.86667,3.39,29.3,0.0472,0.9965986394557824,0.985240718968086,1.001516936169675
1960-02-15,55.78,1.90333,3.39,29.4,0.0449,1.0034129692832763,0.9640704588075583,1.022463132286659
1960-03-15,55.02,1.94,3.39,29.4,0.0425,1.0,0.989313370276341,1.0232934905652165
1960-04-15,55.73,1.94333,3.34667,29.5,0.042800000000000005,1.0034013605442178,1.0158102689670028,1.0011010924713306
1960-05-15,55.22,1.94667,3.30333,29.5,0.0435,1.0,0.9937864839761714,0.9978904659070029
1960-06-15,57.26,1.95,3.26,29.6,0.0415,1.0033898305084745,1.0397810687836404,1.019994143098555
1960-07-15,55.84,1.95,3.26333,29.6,0.039,1.0,0.9781109385680559,1.024159815737297
1960-08-15,56.51,1.95,3.26667,29.6,0.038,1.0,1.01487416457467,1.0115694365996748
1960-09-15,54.81,1.95,3.27,29.6,0.038,1.0,0.9728816163273903,1.0031666666666668
1960-10-15,53.73,1.95,3.27,29.8,0.038900000000000004,1.0067567567567568,0.9833199476675476,0.9957106472068357
1960-11-15,55.47,1.95,3.27,29.8,0.0393,1.0,1.035313654384536,0.9999340712222508
1960-12-15,56.8,1.95,3.27,29.8,0.0384,1.0,1.0268378399566318,1.0107484821754793
1961-01-15,59.72,1.94667,3.21,29.8,0.0384,1.0,1.0541248354999386,1.0032
1961-02-15,62.17,1.94333,3.15,29.8,0.0378,1.0,1.0436296426466865,1.008196341259272
1961-03-15,64.12,1.94,3.09,29.8,0.0374,1.0,1.0338869246255706,1.0064871453280322
1961-04-15,65.83,1.94,3.07,29.8,0.0378,1.0,1.0291245666489361,0.9997857724938187
1961-05-15,66.5,1.94,3.05,29.8,0.0371,1.0,1.0126088082122364,1.0089982275177587
1961-06-15,65.62,1.94,3.03,29.8,0.0388,1.0,0.9892305970656603,0.9890014858303001
1961-07-15,65.44,1.94667,3.03667,30.0,0.0392,1.006711409395973,0.9997358840450016,0.999924191639054
1961-08-15,67.79,1.95333,3.04333,29.9,0.0404,0.9966666666666666,1.038311960188429,0.9933947098726744
1961-09-15,67.26,1.96,3.05,30.0,0.0398,1.0033444816053512,0.9946101250719899,1.008316485345129
1961-10-15,68.0,1.98,3.09667,30.0,0.0392,1.0,1.0134285520631088,1.0082803792080857
1961-11-15,71.08,2.0,3.14333,30.0,0.0394,1.0,1.0476388934864884,1.0016136415714405
1961-12-15,71.74,2.02,3.19,30.0,0.0406,1.0,1.0116317485289557,0.9934205796611625
1962-01-15,69.07,2.02667,3.25,30.0,0.0408,1.0,0.9652274577619822,1.001741072935404
1962-02-15,70.22,2.03333,3.31,30.1,0.0404,1.0033333333333334,1.019062822680079,1.0066906522646641
1962-03-15,70.29,2.04,3.37,30.1,0.0393,1.0,1.003415418703788,1.0124625541388106
1962-04-15,68.05,2.04667,3.40333,30.2,0.0384,1.0033222591362125,0.9706383555991243,1.0107484821754793
1962-05-15,62.99,2.05333,3.43667,30.2,0.0387,1.0,0.9283593857855127,1.0007123340691988
1962-06-15,55.63,2.06,3.47,30.2,0.0391,1.0,0.8862419214578865,0.9999143110592255
1962-07-15,56.97,2.06667,3.49,30.3,0.0401,1.0033112582781458,1.027110760893199,0.9950201802420101
1962-08-15,58.52,2.07333,3.51,30.3,0.0398,1.0,1.030159754241929,1.0058165760058977
1962-09-15,58.0,2.08,3.53,30.4,0.0398,1.0033003300330032,0.9941026547560122,1.0033166666666666
1962-10-15,56.17,2.09667,3.57667,30.4,0.0393,1.0,0.9715588776067725,1.0074511609721866
1962-11-15,60.04,2.11333,3.62333,30.4,0.0392,1.0,1.0718312133221295,1.0041022854235697
1962-12-15,62.64,2.13,3.67,30.4,0.038599999999999995,1.0,1.0461381163090082,1.0082443268892525
1963-01-15,65.06,2.13667,3.68333,30.4,0.0383,1.0,1.0413702552884674,1.0057089938263064
1963-02-15,65.92,2.14333,3.69667,30.4,0.0392,1.0,1.015928076476985,0.9957460978545383
1963-03-15,65.67,2.15,3.71,30.5,0.0393,1.0032894736842106,0.998935812176012,1.0024397678055628
1963-04-15,68.76,2.16667,3.75333,30.5,0.0397,1.0,1.0496793337832977,0.9999735796033518
1963-05-15,70.14,2.18333,3.79667,30.5,0.0393,1.0,1.022663822380171,1.0066159287777492
1963-06-15,70.11,2.2,3.84,30.6,0.039900000000000005,1.0032786885245901,1.0021872224335078,0.9983274917496758
1963-07-15,69.07,2.20333,3.88,30.7,0.04019999999999999,1.0032679738562091,0.987824497164965,1.0008547070573908
1963-08-15,70.98,2.20667,3.92,30.7,0.04,1.0,1.0302438235877405,1.0049983997698217
1963-09-15,72.85,2.21,3.96,30.7,0.0408,1.0,1.0288734750457995,0.9967642917416156
1963-10-15,73.03,2.23333,3.98,30.8,0.041100000000000005,1.003257328990228,1.0050192466495766,1.0009400505956259
1963-11-15,72.62,2.25667,4.0,30.8,0.0412,1.0,0.9969754561707066,1.002605398728282
1963-12-15,74.17,2.28,4.02,30.9,0.041299999999999996,1.0032467532467533,1.0239056649950073,1.0026141136791635
1964-01-15,76.45,2.29667,4.07333,30.9,0.0417,1.0,1.0332436468695536,1.000170884124164
1964-02-15,77.39,2.31333,4.12667,30.9,0.0415,1.0,1.0147866052586632,1.0051119143098555
1964-03-15,78.8,2.33,4.18,30.9,0.042199999999999994,1.0,1.0206834521855046,0.9977477605270635
1964-04-15,79.94,2.34667,4.23,30.9,0.042300000000000004,1.0,1.0169132877047804,1.0027012497236685
1964-05-15,80.72,2.36333,4.28,30.9,0.042,1.0,1.0121971614803975,1.0059746655727495
1964-06-15,80.24,2.38,4.33,31.0,0.0417,1.0032362459546926,0.9965252697474145,1.005953086906877
1964-07-15,83.22,2.4,4.37667,31.1,0.04190000000000001,1.0032258064516129,1.0395418526923437,1.0018411298103476
1964-08-15,82.0,2.42,4.42333,31.0,0.04190000000000001,0.9967845659163986,0.9877994120784755,1.0034916666666667
1964-09-15,83.41,2.44,4.47,31.1,0.042,1.0032258064516129,1.0196328792145373,1.0026751114757502
1964-10-15,84.85,2.46,4.49667,31.1,0.04190000000000001,1.0,1.019680145297558,1.0043169350948262
1964-11-15,85.44,2.48,4.52333,31.2,0.0415,1.0032154340836013,1.0093722986955758,1.0067654952863778
1964-12-15,83.96,2.5,4.55,31.2,0.0418,1.0,0.9851592429425106,1.001006387604325
1965-01-15,86.12,2.51667,4.59333,31.2,0.04190000000000001,1.0,1.02816177216353,1.0026663982385071
1965-02-15,86.75,2.53333,4.63667,31.2,0.0421,1.0,1.0097489281716239,1.0018593156044775
1965-03-15,86.83,2.55,4.68,31.3,0.0421,1.0032051282051282,1.0033695010389974,1.0035083333333332
1965-04-15,87.97,2.57,4.73333,31.4,0.042,1.0031948881789137,1.015563644923378,1.0043248885242497
1965-05-15,89.28,2.59,4.78667,31.4,0.0421,1.0,1.017308928316295,1.0026838244689054
1965-06-15,85.04,2.61,4.84,31.6,0.0421,1.0063694267515924,0.9550665805170327,1.0035083333333332
1965-07-15,84.91,2.62667,4.88667,31.6,0.042,1.0,1.001049203823767,1.0043248885242497
1965-08-15,86.49,2.64333,4.93333,31.6,0.0425,1.0,1.0211547929442721,0.9994267033544687
1965-09-15,89.38,2.66,4.98,31.6,0.0429,1.0,1.0358943152816382,1.0002890785937626
1965-10-15,91.39,2.68,5.05,31.7,0.0435,1.0031645569620253,1.0249319916913044,0.9987096850631453
1965-11-15,92.15,2.7,5.12,31.7,0.044500000000000005,1.0,1.0107576795042883,0.9955536354164565
1965-12-15,91.73,2.72,5.19,31.8,0.0462,1.003154574132492,0.9979132338044072,0.9900944367511093
1966-01-15,93.32,2.74,5.24,31.8,0.0461,1.0,1.019780256798611,1.0046511872507633
1966-02-15,92.69,2.76,5.29,32.0,0.0483,1.0062893081761006,0.9957304251546748,0.9863933356402029
1966-03-15,88.88,2.78,5.34,32.1,0.0487,1.003125,0.9615017528562652,1.0008584047880462
1966-04-15,91.6,2.79667,5.38,32.3,0.0475,1.0062305295950154,1.033147337962508,1.013610710854217
1966-05-15,86.78,2.81333,5.42,32.3,0.0478,1.0,0.9500815048124841,1.0015735354064421
1966-06-15,86.06,2.83,5.46,32.4,0.0481,1.0030959752321982,0.9944434936090921,1.0016018255435386
1966-07-15,85.84,2.85,5.47667,32.5,0.050199999999999995,1.0030864197530864,1.0002104193654096,0.9874977656512033
1966-08-15,80.65,2.87,5.49333,32.7,0.052199999999999996,1.0061538461538462,0.9425041653449846,0.9886022105411131
1966-09-15,77.81,2.89,5.51,32.7,0.0518,1.0,0.9678812591297643,1.0074719244872563
1966-10-15,77.13,2.88333,5.52333,32.9,0.0501,1.0061162079510702,0.9943759909359438,1.0176884923199758
1966-11-15,80.99,2.87667,5.53667,32.9,0.0516,1.0,1.0530052803904526,0.9924570753684406
1966-12-15,81.33,2.87,5.55,32.9,0.0484,1.0,1.007138743432619,1.0296677221876172
1967-01-15,84.45,2.88,5.51667,32.9,0.0458,1.0,1.0412041462550112,1.024893083592304
1967-02-15,87.36,2.89,5.48333,32.9,0.0463,1.0,1.0372150511443363,0.9998144272769061
1967-03-15,89.42,2.9,5.45,33.0,0.0454,1.0030395136778116,1.026283188033915,1.0110923760663435
1967-04-15,90.96,2.9,5.41,33.1,0.045899999999999996,1.0030303030303032,1.0198789434645146,0.999773695478208
1967-05-15,92.59,2.9,5.37,33.2,0.048499999999999995,1.0030211480362539,1.0205300379017472,0.9832232002389101
1967-06-15,91.43,2.9,5.33,33.3,0.050199999999999995,1.003012048192771,0.990114837073034,0.990675969019228
1967-07-15,93.01,2.90667,5.32,33.4,0.0516,1.003003003003003,1.0198852429671628,0.9932466036772112
1967-08-15,94.49,2.91333,5.31,33.5,0.0528,1.0029940119760479,1.0184816134606542,0.9949768944912011
1967-09-15,95.81,2.92,5.3,33.6,0.053,1.0029850746268658,1.0165094810552042,1.0028475659233145
1967-10-15,95.66,2.92,5.31,33.7,0.0548,1.0029761904761905,1.0009781326899478,0.9905587972580341
1967-11-15,92.66,2.92,5.32,33.8,0.0575,1.0029673590504449,0.9712650177499131,0.9840328083323846
1967-12-15,95.3,2.92,5.33,33.9,0.057,1.002958579881657,1.0310445986926973,1.0086028470289514
1968-01-15,95.04,2.93,5.36667,34.1,0.0553,1.0058997050147493,0.9998408670622514,1.0178082885557038
1968-02-15,90.75,2.94,5.40333,34.2,0.0556,1.002932551319648,0.9575608356290174,1.0023070661168354
1968-03-15,89.09,2.95,5.44,34.3,0.0574,1.002923976608187,0.984467370879171,0.9909379002186924
1968-04-15,95.67,2.96333,5.48333,34.4,0.0564,1.0029154518950438,1.0764391044809958,1.0124264398727107
1968-05-15,97.87,2.97667,5.52667,34.5,0.0587,1.002906976744186,1.0255302585581938,0.9873027828991997
1968-06-15,100.5,2.99,5.57,34.7,0.0572,1.0057971014492755,1.0293516520459587,1.0163148611215786
1968-07-15,100.3,3.00333,5.6,34.9,0.055,1.0057636887608068,1.0005052393813583,1.021688674251447
1968-08-15,98.11,3.01667,5.63,35.0,0.0542,1.002865329512894,0.9807278229948486,1.0107592164242687
1968-09-15,101.3,3.03,5.66,35.1,0.0546,1.002857142857143,1.0350071207620675,1.0014343386914342
1968-10-15,103.8,3.04333,5.69333,35.3,0.0558,1.0056980056980056,1.0271224350701635,0.995353282261433
1968-11-15,105.4,3.05667,5.72667,35.4,0.057,1.0028328611898016,1.01783098020021,0.9955031671305166
1968-12-15,106.5,3.07,5.76,35.5,0.0603,1.0028248587570623,1.0128386235608888,0.9799681311048426
1969-01-15,102.0,3.08,5.78,35.6,0.0604,1.0028169014084507,0.9602628187425204,1.0042743721427063
1969-02-15,101.5,3.09,5.8,35.8,0.061900000000000004,1.0056179775280898,0.9976349850284941,0.993849552665179
1969-03-15,99.3,3.1,5.82,36.1,0.063,1.0083798882681565,0.980926667295039,0.9969972377953585
1969-04-15,101.3,3.11,5.82667,36.3,0.0617,1.005540166204986,1.0226993942792042,1.0149513143872935
1969-05-15,104.6,3.12,5.83333,36.4,0.0632,1.0027548209366393,1.0350621650852494,0.9940228616479654
